6.534264236688613892e-02,6.209229305386543274e-02,5.267394334077835083e-02,3.738265484571456909e-02,5.086710304021835327e-02,3.682811185717582703e-02,3.489701077342033386e-02,6.237082928419113159e-02,4.913330450654029846e-02,5.792511627078056335e-02,6.255833059549331665e-02,6.472492218017578125e-02,6.637845933437347412e-02,6.544258445501327515e-02,5.275078862905502319e-02,6.001242622733116150e-02,5.690941959619522095e-02,6.171001866459846497e-02
4.243279621005058289e-02,4.846026748418807983e-02,7.460059225559234619e-02,4.147973284125328064e-02,4.029276967048645020e-02,4.249207302927970886e-02,2.439920976758003235e-02,3.514199331402778625e-02,4.324039816856384277e-02,6.320074200630187988e-02,4.222371056675910950e-02,9.163731336593627930e-02,6.623160094022750854e-02,5.462343990802764893e-02,9.558124095201492310e-02,5.137211456894874573e-02,8.056712895631790161e-02,6.202284246683120728e-02
7.121481746435165405e-02,7.244288921356201172e-02,4.309999942779541016e-02,3.554965183138847351e-02,5.165235325694084167e-02,4.675169289112091064e-02,3.404424339532852173e-02,6.870424002408981323e-02,4.736834764480590820e-02,5.679782480001449585e-02,8.592440932989120483e-02,6.062568724155426025e-02,8.143721520900726318e-02,4.069028422236442566e-02,5.977038294076919556e-02,1.084275078028440475e-02,5.973327532410621643e-02,7.334988564252853394e-02
4.231211915612220764e-02,-2.752231620252132416e-02,4.234603419899940491e-02,4.411799088120460510e-02,5.398289486765861511e-02,5.575657263398170471e-02,5.736041441559791565e-02,-2.533288858830928802e-02,-3.362853080034255981e-02,1.109157130122184753e-01,-1.747266948223114014e-02,6.010627374053001404e-02,2.190797094954177737e-04,1.513684540987014771e-01,1.363070309162139893e-01,1.130997389554977417e-01,1.319932788610458374e-01,1.040706709027290344e-01
4.256035387516021729e-02,4.393367096781730652e-02,6.844536215066909790e-02,4.488389566540718079e-02,3.907815739512443542e-02,3.577586263418197632e-02,2.599849924445152283e-02,4.085179790854454041e-02,4.681421443819999695e-02,6.392657756805419922e-02,3.799998760223388672e-02,6.662468612194061279e-02,7.803746312856674194e-02,7.524289935827255249e-02,7.928869128227233887e-02,7.830466330051422119e-02,6.132482737302780151e-02,7.090843468904495239e-02
5.584774538874626160e-02,7.272577285766601562e-02,2.716995589435100555e-02,3.600505366921424866e-02,5.373934656381607056e-02,3.141246363520622253e-02,2.576930820941925049e-02,7.407119125127792358e-02,5.713882297277450562e-02,6.110065430402755737e-02,7.025365531444549561e-02,4.378856346011161804e-02,6.737321615219116211e-02,5.177671834826469421e-02,8.482331037521362305e-02,5.639887601137161255e-02,7.459060102701187134e-02,5.601474642753601074e-02
6.524553149938583374e-02,3.204839676618576050e-02,7.679436355829238892e-02,6.247552856802940369e-02,4.915744438767433167e-02,7.000593841075897217e-02,6.378111988306045532e-02,3.924960643053054810e-02,1.413296442478895187e-02,1.057030409574508667e-01,4.121753200888633728e-02,7.309176772832870483e-02,1.154410615563392639e-01,7.158256322145462036e-02,-2.508622035384178162e-02,5.541996285319328308e-02,-1.508805435150861740e-02,1.048274412751197815e-01
6.563885509967803955e-02,3.851798921823501587e-02,6.551735848188400269e-02,3.459541499614715576e-02,4.445332288742065430e-02,2.389245852828025818e-02,3.419692441821098328e-02,4.341203719377517700e-02,3.715565800666809082e-02,6.376925855875015259e-02,4.124956950545310974e-02,7.096179574728012085e-02,8.676874637603759766e-02,7.723994553089141846e-02,2.879776246845722198e-02,7.048147916793823242e-02,8.362272381782531738e-02,8.972862362861633301e-02
7.356079667806625366e-02,5.824944749474525452e-02,8.160854876041412354e-02,3.261275961995124817e-02,5.510297045111656189e-02,3.160664066672325134e-02,2.905444987118244171e-02,4.719582572579383850e-02,7.479863613843917847e-02,7.213500887155532837e-02,8.136469870805740356e-02,4.777342081069946289e-02,9.606838971376419067e-02,1.641193032264709473e-02,5.177891626954078674e-02,2.670452184975147247e-02,6.811431795358657837e-02,5.585877224802970886e-02
6.248687580227851868e-02,4.693752154707908630e-02,6.899832934141159058e-02,4.470696300268173218e-02,4.619121178984642029e-02,5.184332653880119324e-02,4.635392129421234131e-02,5.320426076650619507e-02,3.574746847152709961e-02,6.648687273263931274e-02,6.880845874547958374e-02,6.074612587690353394e-02,9.015188366174697876e-02,3.855320066213607788e-02,5.990739911794662476e-02,4.709126427769660950e-02,3.959016129374504089e-02,7.219471037387847900e-02
5.721218511462211609e-02,4.162881895899772644e-02,5.658597871661186218e-02,4.617447033524513245e-02,4.182098060846328735e-02,4.525858536362648010e-02,3.406572341918945312e-02,4.587656259536743164e-02,2.107470110058784485e-02,5.813521519303321838e-02,5.119042098522186279e-02,5.786462128162384033e-02,6.810221076011657715e-02,6.378640979528427124e-02,1.077905148267745972e-01,4.657199978828430176e-02,9.417205303907394409e-02,6.268851459026336670e-02
4.902112483978271484e-02,6.275961548089981079e-02,4.962059110403060913e-02,3.040360100567340851e-02,4.997032508254051208e-02,3.402942791581153870e-02,3.257977962493896484e-02,4.778698459267616272e-02,5.786730721592903137e-02,7.932621985673904419e-02,5.894523486495018005e-02,4.255914688110351562e-02,5.394137650728225708e-02,7.744524627923965454e-02,8.715010434389114380e-02,6.911197304725646973e-02,6.929127871990203857e-02,4.819064587354660034e-02
5.195698142051696777e-02,7.170772552490234375e-02,5.196603387594223022e-02,3.028653934597969055e-02,5.315104499459266663e-02,3.525528684258460999e-02,3.926733881235122681e-02,6.108764931559562683e-02,5.707933381199836731e-02,7.218076288700103760e-02,5.659849569201469421e-02,5.144248902797698975e-02,7.198827713727951050e-02,6.535291671752929688e-02,2.344055101275444031e-02,6.995756179094314575e-02,6.667368859052658081e-02,7.060739398002624512e-02
7.024680078029632568e-02,5.600858852267265320e-02,8.897959440946578979e-02,3.596993535757064819e-02,5.100384727120399475e-02,3.330262377858161926e-02,3.319625556468963623e-02,5.837945267558097839e-02,4.502864181995391846e-02,6.493681669235229492e-02,6.598570197820663452e-02,7.898154854774475098e-02,7.427011430263519287e-02,5.010472238063812256e-02,1.505315490067005157e-02,4.747857898473739624e-02,4.868208989500999451e-02,8.239152282476425171e-02
7.098890841007232666e-02,5.107609182596206665e-02,7.798342406749725342e-02,2.339749038219451904e-02,5.049051716923713684e-02,2.682412415742874146e-02,3.577151149511337280e-02,5.573275685310363770e-02,4.647083953022956848e-02,5.698760971426963806e-02,7.570549845695495605e-02,6.387896090745925903e-02,9.718667715787887573e-02,3.433665260672569275e-02,6.040705740451812744e-02,5.639057233929634094e-02,3.940436244010925293e-02,7.696698606014251709e-02
4.672159254550933838e-02,5.464527755975723267e-02,3.385089337825775146e-02,3.445737808942794800e-02,5.039614439010620117e-02,4.574657604098320007e-02,3.133157268166542053e-02,5.848078057169914246e-02,3.813678026199340820e-02,5.423022061586380005e-02,5.374798551201820374e-02,6.400608271360397339e-02,7.737470418214797974e-02,3.969990834593772888e-02,1.062991246581077576e-01,5.736314132809638977e-02,6.444830447435379028e-02,8.906359225511550903e-02
4.697091132402420044e-02,4.952222853899002075e-02,6.157258898019790649e-02,5.627952143549919128e-02,4.871760681271553040e-02,6.327897310256958008e-02,3.160706162452697754e-02,5.205772444605827332e-02,4.896159097552299500e-02,7.595754414796829224e-02,4.653118550777435303e-02,3.926344588398933411e-02,4.955843463540077209e-02,4.493823274970054626e-02,6.723454594612121582e-02,5.735997110605239868e-02,7.910263538360595703e-02,8.108577132225036621e-02
5.459348484873771667e-02,5.797784775495529175e-02,6.941332668066024780e-02,3.356796503067016602e-02,4.133595153689384460e-02,2.902659960091114044e-02,1.452053245157003403e-02,6.218047812581062317e-02,3.956450149416923523e-02,1.113248094916343689e-01,7.206486165523529053e-02,2.382007054984569550e-02,6.525492668151855469e-02,6.171065941452980042e-02,6.248710304498672485e-02,6.011496111750602722e-02,9.162089973688125610e-02,4.942093417048454285e-02
5.723961070179939270e-02,4.956495761871337891e-02,3.334692865610122681e-02,4.200102016329765320e-02,4.123516008257865906e-02,2.335065230727195740e-02,2.452006749808788300e-02,7.457433640956878662e-02,5.097303166985511780e-02,7.464475929737091064e-02,6.532538682222366333e-02,8.235126733779907227e-02,8.035302162170410156e-02,8.246929198503494263e-02,7.594145834445953369e-02,7.341798394918441772e-02,1.048739627003669739e-02,5.820365995168685913e-02
